id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,Team,Season,League
5613,Gabriel,28,2376,3,4.300341751426458,1,1.2210565768182278,22,13,4,0,D,Arsenal,3,4.300341751426458,11.277788810431957,10.166896805167198,Arsenal,2024,Premier League
6888,William Saliba,35,3044,2,3.196498431265354,0,0.7513726502656937,6,7,2,1,D,Arsenal,2,3.196498431265354,14.345305103808641,14.299853567034006,Arsenal,2024,Premier League
8129,Riccardo Calafiori,19,986,2,0.7747622476890683,1,0.4056127071380615,10,6,4,0,D S,Arsenal,2,0.7747622476890683,4.117603804916143,3.7665633261203766,Arsenal,2024,Premier League
8089,Kieran Tierney,13,227,1,0.9213433265686035,0,1.199159286916256,2,8,0,0,D S,Arsenal,1,0.9213433265686035,1.968412023037672,0.9727844670414925,Arsenal,2024,Premier League
10012,Jakub Kiwior,17,1102,1,0.21434792131185532,0,0.5097704380750656,3,5,1,0,D S,Arsenal,1,0.21434792131185532,3.440646205097437,3.275878395885229,Arsenal,2024,Premier League
11707,Jurriën Timber,30,2443,1,1.3132512997835875,3,1.1326866932213306,14,17,7,0,D S,Arsenal,1,1.3132512997835875,10.589375596493483,9.367386754602194,Arsenal,2024,Premier League
12272,Myles Lewis-Skelly,23,1371,1,0.2544533908367157,0,0.4991668798029423,3,8,3,2,D S,Arsenal,1,0.2544533908367157,5.465138830244541,5.074087254703045,Arsenal,2024,Premier League
618,Raheem Sterling,17,486,0,0.9707838203758001,2,0.5390832684934139,10,8,1,0,F M S,Arsenal,0,0.9707838203758001,2.2374207340180874,1.050472877919674,Arsenal,2024,Premier League
1389,Jorginho,15,717,0,0.059209998697042465,0,0.4611985944211483,2,3,5,0,M S,Arsenal,0,0.059209998697042465,4.177355792373419,3.738667394965887,Arsenal,2024,Premier League
2958,Oleksandr Zinchenko,15,500,0,0.4987206254154444,1,0.1286610011011362,10,3,1,0,D M S,Arsenal,0,0.4987206254154444,3.0112361051142216,2.7367644980549812,Arsenal,2024,Premier League
6492,Reiss Nelson,1,1,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0,0,Arsenal,2024,Premier League
7298,Ben White,17,1192,0,0.43378073163330555,2,1.4500398263335228,9,10,2,0,D S,Arsenal,0,0.43378073163330555,4.346273209899664,3.8967273607850075,Arsenal,2024,Premier League
7931,Takehiro Tomiyasu,1,3,0,0.16684184968471527,0,0,1,0,0,0,S,Arsenal,0,0.16684184968471527,0,0,Arsenal,2024,Premier League
9676,David Raya,38,3420,0,0,0,0.09363602846860886,0,1,3,0,GK,Arsenal,0,0,6.110358167439699,6.01672213897109,Arsenal,2024,Premier League
11272,Nathan Butler-Oyedeji,1,1,0,0.09475569427013397,0,0,1,0,0,0,S,Arsenal,0,0.09475569427013397,0.09475569427013397,0,Arsenal,2024,Premier League
8260,Erling Haaland,31,2749,22,23.95459282770753,3,3.5812273556366563,109,29,2,0,F,Manchester City,19,20.909917432814837,22.845245644450188,3.5353690683841705,Manchester_City,2024,Premier League
6055,Phil Foden,28,1770,7,6.184084575623274,2,5.382284659892321,54,44,2,0,F M S,Manchester City,7,6.184084575623274,13.734636969864368,5.446543112397194,Manchester_City,2024,Premier League
8393,Omar Marmoush,16,1195,7,5.649778325110674,0,2.676836894825101,49,15,0,0,F M S,Manchester City,7,5.649778325110674,9.663014598190784,2.601844636723399,Manchester_City,2024,Premier League
2254,Mateo Kovacic,31,2220,6,1.8060728069394827,2,3.685476559214294,45,33,5,1,M S,Manchester City,6,1.8060728069394827,16.83304774388671,13.353065870702267,Manchester_City,2024,Premier League
9790,Josko Gvardiol,37,3277,5,4.607429768890142,0,2.0648905243724585,40,26,2,0,D S,Manchester City,5,4.607429768890142,22.938383139669895,18.74818231165409,Manchester_City,2024,Premier League
447,Kevin De Bruyne,28,1706,4,5.544451447203755,7,8.934372447431087,57,57,2,0,F M S,Manchester City,4,5.544451447203755,18.807611417025328,8.703332384116948,Manchester_City,2024,Premier League
3635,Bernardo Silva,33,2660,4,4.793662561103702,4,4.999884040094912,32,53,7,0,M S,Manchester City,4,4.793662561103702,19.424771897494793,13.023904200643301,Manchester_City,2024,Premier League
8981,Jéremy Doku,29,1518,3,1.8944458104670048,6,4.646427006460726,29,32,1,0,F M S,Manchester City,3,1.8944458104670048,10.565225437283516,5.7006776463240385,Manchester_City,2024,Premier League
10126,James McAtee,15,341,3,2.566829100251198,0,0.8544101417064667,12,3,1,0,M S,Manchester City,3,2.566829100251198,3.394278069958091,0.7336818743497133,Manchester_City,2024,Premier League
586,John Stones,11,539,2,0.6664973199367523,0,0.0837758481502533,2,2,1,0,D S,Manchester City,2,0.6664973199367523,2.6725111044943333,2.6725111044943333,Manchester_City,2024,Premier League
11592,Nico O&#039;Reilly,9,526,2,1.0966674238443375,0,0.26054514944553375,8,4,0,0,D S,Manchester City,2,1.0966674238443375,2.7525365091860294,1.6519679110497236,Manchester_City,2024,Premier League
314,Ilkay Gündogan,33,2231,1,3.426698351278901,6,3.6678730603307486,27,42,1,0,M S,Manchester City,1,3.426698351278901,19.306594289839268,14.603720467537642,Manchester_City,2024,Premier League
675,Jack Grealish,20,689,1,1.2711530942469835,1,1.9155478971078992,15,24,3,0,M S,Manchester City,1,1.2711530942469835,6.737229811958969,4.150039034895599,Manchester_City,2024,Premier League
9802,Nico González,11,767,1,0.8193094208836555,0,0.08155591785907745,9,1,3,0,M S,Manchester City,1,0.8193094208836555,6.620623365044594,6.3495680540800095,Manchester_City,2024,Premier League
10847,Rico Lewis,28,1903,1,1.6414977870881557,2,0.34641725569963455,10,7,3,1,D M S,Manchester City,1,1.6414977870881557,14.292443186044693,12.876099944114685,Manchester_City,2024,Premier League
11000,Matheus Nunes,26,1673,1,1.189816527068615,6,3.9489037338644266,9,23,4,0,D M S,Manchester City,1,1.189816527068615,10.188475765287876,7.719313248991966,Manchester_City,2024,Premier League
11735,Sávio,29,1801,1,5.246914088726044,8,6.9446608647704124,55,45,3,0,F M S,Manchester City,1,5.246914088726044,16.14704818278551,5.930092327296734,Manchester_City,2024,Premier League
579,Nathan Aké,10,684,0,0.24186671525239944,0,0.016024935990571976,3,1,0,0,D S,Manchester City,0,0.24186671525239944,3.5274377912282944,3.38953398168087,Manchester_City,2024,Premier League
638,Kyle Walker,15,968,0,0.1098661832511425,0,0.7247695401310921,5,7,3,0,D S,Manchester City,0,0.1098661832511425,6.8929938822984695,6.746879652142525,Manchester_City,2024,Premier League
2496,Rodri,3,64,0,0,0,0.052060868591070175,0,1,0,0,M S,Manchester City,0,0,1.4455500841140747,1.4455500841140747,Manchester_City,2024,Premier League
6054,Ederson,26,2324,0,0,4,1.1925887912511826,0,4,4,0,GK,Manchester City,0,0,5.953033002093434,4.961667595431209,Manchester_City,2024,Premier League
6490,Manuel Akanji,26,2017,0,1.0098738074302673,0,0.42468701861798763,15,9,3,0,D S,Manchester City,0,1.0098738074302673,13.879725754261017,13.611297756433487,Manchester_City,2024,Premier League
8786,Stefan Ortega Moreno,13,1096,0,0,0,0,0,0,1,0,GK S,Manchester City,0,0,2.8627792466431856,2.8627792466431856,Manchester_City,2024,Premier League
8961,Rúben Dias,27,2262,0,1.335742843337357,0,0.21338675543665886,21,5,4,0,D S,Manchester City,0,1.335742843337357,14.734221961349249,14.567276891320944,Manchester_City,2024,Premier League
11242,Divin Mubama,1,26,0,0.06255101412534714,0,0,1,0,0,0,S,Manchester City,0,0.06255101412534714,0,0,Manchester_City,2024,Premier League
11763,Abduqodir Khusanov,6,506,0,0.015545766800642014,0,0.10573065932840109,1,2,1,0,D,Manchester City,0,0.015545766800642014,2.7786731719970703,2.763522148132324,Manchester_City,2024,Premier League
11903,Oscar Bobb,3,9,0,0,0,0.09015875309705734,0,1,0,0,S,Manchester City,0,0,0.09015875309705734,0,Manchester_City,2024,Premier League
13185,Jahmai Simpson-Pusey,2,94,0,0,0,0,0,0,1,0,D S,Manchester City,0,0,1.0117364432662725,1.0117364432662725,Manchester_City,2024,Premier League
13380,Vitor Reis,1,1,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0,0,Manchester_City,2024,Premier League
13649,Claudio Echeverri,1,4,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0,0,Manchester_City,2024,Premier League
1250,Mohamed Salah,38,3392,29,27.70626749098301,18,15.858334187418222,130,89,1,0,F M,Liverpool,20,20.855747912079096,48.53588879853487,16.20675839856267,Liverpool,2024,Premier League
10408,Luis Díaz,36,2433,13,12.3563298471272,5,6.245185255073011,71,56,2,0,F M S,Liverpool,13,12.3563298471272,27.060918375849724,10.240967989899218,Liverpool,2024,Premier League
11296,Cody Gakpo,35,1970,10,8.601265830919147,4,6.257204940542579,57,38,5,0,F M S,Liverpool,10,8.601265830919147,22.09034220688045,8.677158913575113,Liverpool,2024,Premier League
6854,Diogo Jota,26,1188,6,10.20619698613882,3,1.852303085848689,51,11,2,0,F S,Liverpool,6,10.20619698613882,13.053022043779492,3.036761373281479,Liverpool,2024,Premier League
9788,Dominik Szoboszlai,36,2519,6,7.00856670551002,6,7.858418172225356,68,57,6,0,F M S,Liverpool,6,7.00856670551002,27.468164574354887,15.59493687003851,Liverpool,2024,Premier League
8379,Alexis Mac Allister,35,2621,5,3.568436846137047,5,4.891626043245196,38,45,6,0,M S,Liverpool,5,3.568436846137047,23.363473244011402,19.07193909212947,Liverpool,2024,Premier League
10720,Darwin Núñez,30,1072,5,6.912255180999637,2,1.7422378864139318,34,11,8,0,F S,Liverpool,5,6.912255180999637,11.696636958047748,3.613157507032156,Liverpool,2024,Premier League
833,Virgil van Dijk,37,3330,3,2.821447281166911,1,1.2135552121326327,26,12,5,0,D,Liverpool,3,2.821447281166911,22.29557890444994,21.51737556606531,Liverpool,2024,Premier League
1791,Trent Alexander-Arnold,33,2405,3,1.8941362705081701,6,8.056737272068858,45,52,5,0,D S,Liverpool,3,1.8941362705081701,20.09090856090188,13.782187223434448,Liverpool,2024,Premier League
6665,Curtis Jones,33,1719,3,4.570292007178068,3,1.7505743531510234,34,22,1,1,D F M S,Liverpool,3,4.570292007178068,12.458385687321424,7.695024929009378,Liverpool,2024,Premier League
6326,Ibrahima Konaté,31,2578,1,1.8570036180317402,2,1.0275321248918772,19,10,5,0,D S,Liverpool,1,1.8570036180317402,17.322711497545242,16.64254543930292,Liverpool,2024,Premier League
7546,Harvey Elliott,18,320,1,1.6678786408156157,2,1.2793736029416323,17,10,1,0,M S,Liverpool,1,1.6678786408156157,4.1819951720535755,2.2030859515070915,Liverpool,2024,Premier League
987,Joseph Gomez,9,510,0,0.37429935298860073,0,0.08069203794002533,3,2,1,0,D S,Liverpool,0,0.37429935298860073,4.230954002588987,4.1999836675822735,Liverpool,2024,Premier League
1257,Alisson,28,2511,0,0,0,0.4981032609939575,0,1,0,0,GK,Liverpool,0,0,9.509701142087579,9.011597881093621,Liverpool,2024,Premier League
1433,Federico Chiesa,6,95,0,0.6147317513823509,0,0.20754490792751312,5,2,0,0,F S,Liverpool,0,0.6147317513823509,1.6294743716716766,0.8755535371601582,Liverpool,2024,Premier League
1688,Andrew Robertson,33,2511,0,1.5656620487570763,1,4.881590306758881,15,40,3,1,D S,Liverpool,0,1.5656620487570763,19.93133733794093,15.677865535020828,Liverpool,2024,Premier League
7904,Caoimhin Kelleher,10,900,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,1.939537651836872,1.939537651836872,Liverpool,2024,Premier League
8808,Wataru Endo,20,226,0,0,0,0.06703786551952362,0,2,0,0,M S,Liverpool,0,0,1.2031035460531712,1.1583239622414112,Liverpool,2024,Premier League
8852,Konstantinos Tsimikas,18,819,0,0.5641818605363369,1,2.597917679697275,4,16,2,0,D S,Liverpool,0,0.5641818605363369,7.063847681507468,5.982297686859965,Liverpool,2024,Premier League
10120,Conor Bradley,19,736,0,1.1355030871927738,2,1.9162586014717817,10,7,4,0,D S,Liverpool,0,1.1355030871927738,7.865552997216582,5.193093849346042,Liverpool,2024,Premier League
10187,Jarell Quansah,13,478,0,0.09152641892433167,0,0.10514529794454575,1,2,2,0,D S,Liverpool,0,0.09152641892433167,2.4939724653959274,2.420603469014168,Liverpool,2024,Premier League
10697,Ryan Gravenberch,37,3199,0,1.3318934980779886,4,2.415423891507089,20,26,6,1,M,Liverpool,0,1.3318934980779886,21.408910930156708,19.362357161939144,Liverpool,2024,Premier League
12455,Jayden Danns,1,3,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0,Liverpool,2024,Premier League
13103,Vítezslav Jaros,1,9,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0,Liverpool,2024,Premier League
8497,Cole Palmer,37,3228,15,15.77423645183444,8,12.954366408288479,126,87,7,0,M S,Chelsea,11,11.968392122536898,29.99983731843531,9.8022615686059,Chelsea,2024,Premier League
10048,Nicolas Jackson,30,2294,10,13.834070887416601,5,3.47239719517529,76,28,7,1,F S,Chelsea,10,13.834070887416601,16.895098600536585,3.0802767761051655,Chelsea,2024,Premier League
11357,Noni Madueke,32,2113,7,11.862219285219908,3,3.1217017397284508,80,33,3,0,D M S,Chelsea,7,11.862219285219908,18.66834883764386,6.725336389616132,Chelsea,2024,Premier League
11356,Enzo Fernández,36,2941,6,6.1332164872437716,7,7.737509123980999,53,77,8,0,M S,Chelsea,6,6.1332164872437716,20.848417054861784,10.725481959059834,Chelsea,2024,Premier League
7134,Marc Cucurella,36,3006,5,3.1616971623152494,1,1.8079495672136545,24,19,8,1,D S,Chelsea,5,3.1616971623152494,15.487519605085254,12.07672212831676,Chelsea,2024,Premier League
6382,Pedro Neto,35,2238,4,4.4209474716335535,6,6.566428407095373,59,46,8,0,D F M S,Chelsea,4,4.4209474716335535,14.425639379769564,6.602393293753266,Chelsea,2024,Premier League
3300,Christopher Nkunku,27,878,3,5.027925219386816,2,2.0136311538517475,25,14,2,0,F M S,Chelsea,3,5.027925219386816,6.769540551118553,1.954516883008182,Chelsea,2024,Premier League
6345,Jadon Sancho,31,1760,3,2.4174315705895424,4,4.314331844449043,24,39,2,0,M S,Chelsea,3,2.4174315705895424,10.85904686525464,5.599680565297604,Chelsea,2024,Premier League
10805,Levi Colwill,35,3150,2,2.4856121446937323,1,1.066227382980287,17,12,9,0,D,Chelsea,2,2.4856121446937323,15.162668526172638,13.843638241291046,Chelsea,2024,Premier League
5590,Tosin Adarabioyo,22,1410,1,1.1859792517498136,1,0.3341391310095787,13,2,4,0,D S,Chelsea,1,1.1859792517498136,8.569632288068533,8.549678575247526,Chelsea,2024,Premier League
6885,Axel Disasi,6,361,1,0.5661573000252247,0,0.1519741266965866,2,2,1,0,D S,Chelsea,1,0.5661573000252247,0.9133144915103912,0.7270775139331818,Chelsea,2024,Premier League
7892,João Félix,12,343,1,2.64809543825686,1,0.6843841634690762,20,6,2,0,M S,Chelsea,1,2.64809543825686,4.425876019522548,1.2964793983846903,Chelsea,2024,Premier League
8067,Reece James,19,1062,1,0.5808683261275291,1,1.3240125216543674,11,11,1,0,D M S,Chelsea,1,0.5808683261275291,3.869105190038681,3.5282998234033585,Chelsea,2024,Premier League
9453,Moisés Caicedo,38,3381,1,0.6911019859835505,2,2.9249442890286446,20,29,11,0,D M,Chelsea,1,0.6911019859835505,19.78497724980116,17.50836056470871,Chelsea,2024,Premier League
12573,Tyrique George,8,162,1,0.3738933689892292,1,1.0261513106524944,3,6,1,0,F S,Chelsea,1,0.3738933689892292,1.885858304798603,0.5690330639481544,Chelsea,2024,Premier League
6615,Trevoh Chalobah,13,910,0,0.7798374388366938,1,1.3063816148787737,7,4,2,0,D S,Chelsea,0,0.7798374388366938,3.111036829650402,3.052821956574917,Chelsea,2024,Premier League
7240,Benoit Badiashile Mukinayi,5,323,0,0,0,0,0,0,0,0,D S,Chelsea,0,0,0.7828760668635368,0.7828760668635368,Chelsea,2024,Premier League
7589,Wesley Fofana,14,1192,0,0.20475389622151852,0,0.5259660333395004,3,6,7,0,D,Chelsea,0,0.20475389622151852,4.953598186373711,4.430655201897025,Chelsea,2024,Premier League
9017,Malo Gusto,32,1838,0,1.5562147982418537,1,1.343290576711297,22,22,4,0,D S,Chelsea,0,1.5562147982418537,10.980210773646832,9.03074331022799,Chelsea,2024,Premier League
9098,Robert Sánchez,32,2880,0,0,0,0.016188031062483788,0,1,5,0,GK,Chelsea,0,0,6.038596088066697,6.022408057004213,Chelsea,2024,Premier League
9272,Filip Jorgensen,6,540,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,1.4331071376800537,1.4331071376800537,Chelsea,2024,Premier League
9739,Kiernan Dewsbury-Hall,13,234,0,0.08943549543619156,1,0.8056687042117119,1,3,0,0,M S,Chelsea,0,0.08943549543619156,1.3387737199664116,0.44366946816444397,Chelsea,2024,Premier League
10004,Romeo Lavia,16,830,0,0.14645132422447205,1,0.7232360076159239,2,7,4,0,M S,Chelsea,0,0.14645132422447205,2.7111929208040237,1.9501979053020477,Chelsea,2024,Premier League
11305,Mykhailo Mudryk,7,133,0,0.1225307434797287,0,1.0799011290073395,1,2,0,0,M S,Chelsea,0,0.1225307434797287,1.4741904512047768,0.2717585638165474,Chelsea,2024,Premier League
11383,Renato Veiga,7,143,0,0.13544834405183792,0,0,3,0,2,0,M S,Chelsea,0,0.13544834405183792,0.8124905750155449,0.798570029437542,Chelsea,2024,Premier League
11633,Marc Guiu,3,60,0,0,0,0.04049580916762352,0,1,0,0,S,Chelsea,0,0,0.10768561065196991,0.10768561065196991,Chelsea,2024,Premier League
12535,Josh Acheampong,4,172,0,0.16821566224098206,0,0,2,0,1,0,D S,Chelsea,0,0.16821566224098206,0.6639772951602936,0.6639772951602936,Chelsea,2024,Premier League
12808,Mathis Amougou,1,5,0,0,0,0,0,0,0,0,S,Chelsea,0,0,0,0,Chelsea,2024,Premier League
13476,Shumaira Mheuka,1,1,0,0.025054186582565308,0,0,1,0,0,0,S,Chelsea,0,0.025054186582565308,0,0,Chelsea,2024,Premier League
1228,Bruno Fernandes,36,3034,8,9.887796703726053,10,10.227527445182204,96,92,3,2,F M S,Manchester United,5,7.604290317744017,24.228133594617248,13.644698239862919,Manchester_United,2024,Premier League
8127,Amad Diallo Traore,26,1887,8,4.74583822209388,6,4.755917379632592,47,49,5,0,D F M S,Manchester United,8,4.74583822209388,12.264865227043629,5.410414909943938,Manchester_United,2024,Premier League
10552,Alejandro Garnacho,36,2176,6,9.43980634957552,2,3.4675094597041607,84,38,3,0,F M S,Manchester United,6,9.43980634957552,16.76700660586357,5.79347936809063,Manchester_United,2024,Premier League
556,Marcus Rashford,15,1004,4,1.939607534557581,1,2.171014901250601,16,14,2,0,F M S,Manchester United,4,1.939607534557581,6.268494516611099,3.0019196812063456,Manchester_United,2024,Premier League
11055,Rasmus Højlund,32,2032,4,5.865164168179035,0,2.1415039356797934,32,16,2,0,F S,Manchester United,4,5.865164168179035,8.606904566287994,2.4272238351404667,Manchester_United,2024,Premier League
8044,Joshua Zirkzee,32,1378,3,5.218384485691786,1,2.009757675230503,28,12,2,0,F M S,Manchester United,3,5.218384485691786,9.033301264047623,2.963567115366459,Manchester_United,2024,Premier League
7902,Matthijs de Ligt,29,2141,2,2.871978895738721,0,0.281110018491745,18,6,3,0,D S,Manchester United,2,2.871978895738721,5.249729173257947,4.9913213811814785,Manchester_United,2024,Premier League
10802,Lisandro Martínez,20,1762,2,1.6867136806249619,1,1.357606129720807,17,9,7,0,D,Manchester United,2,1.6867136806249619,9.639154896140099,8.233198188245296,Manchester_United,2024,Premier League
646,Christian Eriksen,23,1043,1,1.3317703362554312,2,3.2394327828660607,15,29,4,0,M S,Manchester United,0,0.5706015210598707,7.565414318814874,6.649325430393219,Manchester_United,2024,Premier League
1687,Harry Maguire,27,1752,1,2.3422655537724495,0,0.9308241046965122,16,8,7,0,D S,Manchester United,1,2.3422655537724495,5.207567437551916,3.6736370800063014,Manchester_United,2024,Premier League
2248,Casemiro,24,1519,1,1.939050110988319,0,2.170760851353407,32,22,5,0,M S,Manchester United,1,1.939050110988319,7.131643548607826,5.040456134825945,Manchester_United,2024,Premier League
7768,Mason Mount,17,626,1,2.9394782911986113,0,0.33556320145726204,20,8,3,0,F M S,Manchester United,1,2.9394782911986113,4.9926538458094,1.9043842209503055,Manchester_United,2024,Premier League
11766,Manuel Ugarte,29,1802,1,1.087446665391326,2,1.6160887470468879,19,10,11,0,M S,Manchester United,1,1.087446665391326,7.235839036293328,6.052829889580607,Manchester_United,2024,Premier League
